,x,y,day,temp_min,temp_max,precip
18018,-93.5386172386,44.8885741975,20,64.8063,87.9058,0.0
18019,-93.5006286242,44.8887470456,20,65.0458,88.0415,0.0
18020,-93.4626396797,44.8889072578,20,65.1573,88.1107,0.0
18021,-93.4246504302,44.8890548339,20,65.2947,88.1501,0.0
18022,-93.3866609007,44.8891897736,20,65.6193,88.2519,0.0
18023,-93.3486711163,44.8893120766,20,66.061,88.4333,0.0
18024,-93.310681102,44.8894217428,20,66.4641,88.5557,0.0
18025,-93.2726908828,44.8895187719,20,66.7764,88.5126,0.0
18026,-93.2347004838,44.8896031638,20,67.1077,88.3727,0.0
18027,-93.19670993,44.8896749184,20,67.5263,88.2541,0.0
18028,-93.1587192466,44.8897340354,20,67.8919,88.3313,0.0
18029,-93.1207284584,44.8897805149,20,68.0011,88.7507,0.0
18030,-93.0827375907,44.8898143567,20,67.8571,89.3098,0.0
18031,-93.0447466684,44.8898355607,20,67.9564,88.9384,0.0
18032,-93.0067557166,44.889844127,20,67.9849,88.3886,0.0
18033,-92.9687647604,44.8898400555,20,67.8465,88.0234,0.0
18034,-92.93077382480001,44.8898233462,20,67.6296,87.7481,0.0
18035,-92.8927829347,44.8897939991,20,67.3839,87.51,0.0
18036,-92.8547921154,44.8897520144,20,67.1366,87.2911,0.0
18037,-92.8168013919,44.889697392,20,66.9048,87.0884,0.0
18038,-92.7788107891,44.8896301321,20,66.6985,86.9049,0.0
18039,-93.9949113445,44.9125167436,20,59.3761,86.1788,0.0
18040,-93.9569108672,44.9128414959,20,59.4894,86.1929,0.0
18041,-93.9189097584,44.9131536057,20,59.7588,86.2268,0.0
18042,-93.8809080432,44.9134530724,20,59.7348,86.1875,0.0
18043,-93.8429057465,44.9137398953,20,59.7994,86.2146,0.0
18044,-93.8049028935,44.9140140742,20,60.1347,86.3534,0.0
18045,-93.7668995093,44.9142756083,20,60.6366,86.551,0.0
18046,-93.7288956188,44.9145244974,20,61.2173,86.7682,0.0
18047,-93.6908912472,44.9147607409,20,62.0309,86.9457,0.0
18048,-93.6528864196,44.9149843384,20,62.931,87.1473,0.0
18049,-93.614881161,44.9151952896,20,63.8652,87.5343,0.0
18050,-93.5768754965,44.9153935941,20,64.4751,87.7616,0.0
18051,-93.5388694512,44.9155792515,20,64.8718,87.9516,0.0
18052,-93.5008630502,44.9157522615,20,65.0805,88.0879,0.0
18053,-93.4628563185,44.9159126238,20,65.1319,88.1436,0.0
18054,-93.4248492813,44.9160603381,20,65.2058,88.1452,0.0
18055,-93.3868419636,44.9161954042,20,65.5014,88.1825,0.0
18056,-93.3488343905,44.9163178218,20,65.9591,88.2828,0.0
18057,-93.3108265871,44.9164275907,20,66.4021,88.3654,0.0
18058,-93.2728185785,44.9165247108,20,66.8614,88.2694,0.0
18059,-93.2348103898,44.9166091817,20,67.2778,88.1659,0.0
18060,-93.1968020461,44.9166810035,20,67.7393,88.067,0.0
18061,-93.1587935724,44.9167401759,20,68.1501,88.0616,0.0
18062,-93.1207849939,44.9167866989,20,68.3821,88.1782,0.0
18063,-93.0827763357,44.9168205724,20,68.3448,88.4268,0.0
18064,-93.0447676228,44.9168417963,20,68.2848,88.3622,0.0
18065,-93.0067588804,44.9168503706,20,68.1819,88.1192,0.0
18066,-92.9687501335,44.9168462953,20,67.9901,87.8971,0.0
18067,-92.9307414072,44.9168295704,20,67.7507,87.6948,0.0
18068,-92.8927327266,44.9168001958,20,67.4931,87.5005,0.0
18069,-92.8547241169,44.9167581717,20,67.2372,87.311,0.0
18070,-92.8167156031,44.9167034982,20,66.997,87.1291,0.0
18071,-92.7787072102,44.9166361753,20,66.7813,86.96,0.0
18072,-92.7406989635,44.9165562031,20,66.5941,86.8084,0.0
18073,-93.9953775935,44.9395187995,20,59.4999,86.1695,0.0
18074,-93.9573593147,44.9398438561,20,59.5878,86.2012,0.0
18075,-93.9193404033,44.9401562582,20,59.7904,86.2363,0.0
18076,-93.8813208844,44.9404560053,20,59.8085,86.2226,0.0
18077,-93.8433007831,44.940743097,20,59.8822,86.2517,0.0
18078,-93.80528012440001,44.9410175326,20,60.1942,86.3747,0.0
18079,-93.7672589336,44.9412793118,20,60.6625,86.5574,0.0
18080,-93.72923723580001,44.9415284339,20,61.2239,86.7682,0.0
18081,-93.691215056,44.9417648987,20,62.2823,86.9971,0.0
18082,-93.6531924193,44.9419887057,20,63.1945,87.2933,0.0
18083,-93.6151693509,44.9421998546,20,63.897,87.5443,0.0
18084,-93.577145876,44.9423983448,20,64.4859,87.7801,0.0
18085,-93.5391220196,44.9425841761,20,64.9039,87.9706,0.0
18086,-93.5010978068,44.9427573482,20,65.0941,88.1062,0.0
18087,-93.4630732628,44.9429178607,20,65.1206,88.1592,0.0
18088,-93.4250484128,44.9430657134,20,65.1685,88.1462,0.0
18089,-93.3870232818,44.943200906,20,65.4443,88.1423,0.0
18090,-93.348997895,44.9433234383,20,65.9083,88.1802,0.0
18091,-93.3109722774,44.9434333101,20,66.4037,88.2087,0.0
18092,-93.2729464544,44.9435305211,20,66.9533,88.0863,0.0
18093,-93.2349204509,44.9436150712,20,67.4325,87.9892,0.0
18094,-93.1968942921,44.9436869602,20,67.9313,87.8771,0.0
18095,-93.1588680031,44.9437461881,20,68.411,87.7741,0.0
18096,-93.12084160920001,44.9437927547,20,68.8856,87.6034,0.0
18097,-93.0828151353,44.9438266599,20,69.1489,87.4725,0.0
18098,-93.0447886067,44.9438479037,20,68.7429,87.7369,0.0
18099,-93.0067620485,44.943856486,20,68.3953,87.8128,0.0
18100,-92.9687354859,44.9438524069,20,68.12,87.7402,0.0
18101,-92.9307089439,44.9438356663,20,67.8496,87.6152,0.0
18102,-92.8926824477,44.9438062642,20,67.5783,87.467,0.0
18103,-92.8546560224,44.9437642008,20,67.3146,87.3081,0.0
18104,-92.81662969320001,44.943709476,20,67.0681,87.1478,0.0
18105,-92.7786034853,44.94364209,20,66.8456,86.9938,0.0
18106,-92.7405774236,44.9435620429,20,66.6506,86.8521,0.0
18107,-93.9958445003,44.9665207234,20,59.6836,86.166,0.0
18108,-93.9578083948,44.9668460844,20,59.7422,86.2194,0.0
18109,-93.9197716557,44.9671587792,20,59.8728,86.2602,0.0
18110,-93.881734308,44.9674588071,20,59.9323,86.2751,0.0
18111,-93.84369637690001,44.9677461676,20,60.034,86.3148,0.0
18112,-93.8056578875,44.9680208603,20,60.2954,86.4218,0.0
18113,-93.7676188651,44.9682828847,20,60.8816,86.6148,0.0
18114,-93.7295793347,44.9685322402,20,61.6273,86.7841,0.0
18115,-93.6915393215,44.9687689266,20,62.3275,87.0066,0.0
18116,-93.6534988507,44.9689929432,20,63.0426,87.2414,0.0
18117,-93.6154579475,44.9692042898,20,63.9128,87.5428,0.0
18118,-93.5774166369,44.969402966,20,64.4881,87.7724,0.0
18119,-93.5393749443,44.9695889714,20,64.9026,87.9599,0.0
18120,-93.50133289470001,44.9697623057,20,65.0902,88.0892,0.0
18121,-93.4632905133,44.9699229686,20,65.1309,88.143,0.0
18122,-93.4252478253,44.9700709598,20,65.1934,88.1317,0.0
18123,-93.3872048558,44.970206279,20,65.4587,88.1093,0.0
18124,-93.34916163010001,44.9703289261,20,65.9127,88.1059,0.0
18125,-93.3111181733,44.9704389008,20,66.4337,88.0938,0.0
18126,-93.2730745106,44.9705362028,20,67.0522,88.0242,0.0
18127,-93.2350306672,44.9706208321,20,67.5573,87.843,0.0
18128,-93.1969866682,44.9706927885,20,68.0744,87.7115,0.0
18129,-93.1589425389,44.9707520719,20,68.5653,87.5392,0.0
18130,-93.12089830430001,44.9707986821,20,69.0911,87.3717,0.0
18131,-93.0828539897,44.9708326191,20,69.4231,87.2658,0.0
18132,-93.0448096203,44.9708538828,20,68.9545,87.4458,0.0
18133,-93.0067652212,44.9708624732,20,68.5361,87.5794,0.0
18134,-92.9687208176,44.9708583902,20,68.2141,87.5915,0.0
18135,-92.9306764348,44.9708416339,20,67.92,87.5269,0.0
18136,-92.8926320978,44.9708122043,20,67.6371,87.419,0.0
18137,-92.8545878319,44.9707701015,20,67.3674,87.2883,0.0
18138,-92.8165436622,44.9707153254,20,67.1166,87.1484,0.0
18139,-92.7784996139,44.9706478763,20,66.8899,87.0092,0.0
18140,-92.7404557123,44.9705677542,20,66.6898,86.8779,0.0
18141,-93.7679793044,44.9952863271,20,60.8128,86.627,0.0
18142,-93.7299219164,44.9955359163,20,61.7365,86.8134,0.0
18143,-93.6918640447,44.9957728243,20,62.3906,87.0208,0.0
18144,-93.6538057146,44.9959970508,20,63.0668,87.2419,0.0
18145,-93.6157469513,44.9962085953,20,63.9147,87.5308,0.0
18146,-93.57768778,44.9964074576,20,64.4654,87.7467,0.0
18147,-93.5396282259,44.9965936373,20,64.8778,87.9244,0.0
18148,-93.5015683143,44.9967671339,20,65.0768,88.0428,0.0
18149,-93.4635080703,44.9969279473,20,65.1585,88.0966,0.0
18150,-93.4254475192,44.9970760772,20,65.2611,88.0934,0.0
18151,-93.3873866861,44.9972115232,20,65.5262,88.0679,0.0
18152,-93.3493255964,44.9973342851,20,65.9608,88.0425,0.0
18153,-93.3112642752,44.9974443628,20,66.4822,88.0043,0.0
18154,-93.2732027477,44.9975417561,20,67.064,87.8108,0.0
18155,-93.2351410391,44.9976264647,20,67.6006,87.7028,0.0
18156,-93.1970791748,44.9976984885,20,68.126,87.5635,0.0
18157,-93.1590171798,44.9977578274,20,68.6032,87.3851,0.0
18158,-93.1209550794,44.9978044812,20,68.9565,87.2428,0.0
18159,-93.08289289890001,44.99783845,20,69.109,87.2179,0.0
18160,-93.0448306635,44.9978597336,20,68.8963,87.3027,0.0
18161,-93.0067683983,44.9978683321,20,68.5766,87.4203,0.0
18162,-92.9687061287,44.9978642453,20,68.2588,87.4683,0.0
18163,-92.9306438798,44.9978474733,20,67.9559,87.4416,0.0
18164,-92.8925816768,44.9978180161,20,67.667,87.3639,0.0
18165,-92.8545195451,44.9977758738,20,67.3942,87.2563,0.0
18166,-92.8164575097,44.9977210465,20,67.1417,87.1344,0.0
18167,-92.778395596,44.9976535342,20,66.9132,87.009,0.0
18168,-93.7683402526,45.0222896391,20,61.0693,86.6294,0.0
18169,-93.7302649817,45.022539462,20,61.8628,86.8483,0.0
18170,-93.6921892262,45.0227765919,20,62.4632,87.0373,0.0
18171,-93.6541130116,45.0230010285,20,63.0894,87.2397,0.0
18172,-93.6160363631,45.0232127712,20,63.6972,87.4463,0.0
18173,-93.5779593058,45.0234118197,20,64.4291,87.7091,0.0
18174,-93.5398818651,45.0235981738,20,64.8156,87.8727,0.0
18175,-93.5018040663,45.023771833,20,65.0624,87.98,0.0
18176,-93.4637259345,45.023932797,20,65.194,88.0326,0.0
18177,-93.425647495,45.0240810656,20,65.3445,88.0377,0.0
18178,-93.3875687732,45.0242166385,20,65.6175,88.0161,0.0
18179,-93.3494897941,45.0243395155,20,66.0315,87.9823,0.0
18180,-93.3114105832,45.0244496963,20,66.4649,87.806,0.0
18181,-93.2733311657,45.0245471808,20,67.1027,87.7128,0.0
18182,-93.2352515668,45.0246319687,20,67.6316,87.6031,0.0
18183,-93.1971718119,45.02470406,20,68.1412,87.461,0.0
18184,-93.1590919261,45.0247634545,20,68.5884,87.2667,0.0
18185,-93.1210119347,45.024810152,20,68.8523,87.0505,0.0
18186,-93.0829318631,45.0248441526,20,68.8962,86.9524,0.0
18187,-93.0448517364,45.0248654562,20,68.8035,87.1587,0.0
18188,-93.0067715799,45.0248740627,20,68.5547,87.3074,0.0
18189,-92.968691419,45.0248699721,20,68.2554,87.3717,0.0
18190,-92.9306112788,45.0248531844,20,67.9549,87.3646,0.0
18191,-92.8925311847,45.0248236996,20,67.666,87.3062,0.0
18192,-92.8544511619,45.0247815178,20,67.3939,87.2159,0.0
18193,-92.8163712357,45.0247266391,20,67.1424,87.1086,0.0
18194,-92.7782914312,45.0246590636,20,66.9146,86.9952,0.0
18195,-93.7687017105,45.0492928205,20,61.2066,86.672,0.0
18196,-93.7306085314,45.0495428774,20,61.6312,86.8146,0.0
18197,-93.692514867,45.0497802295,20,62.5389,87.0544,0.0
18198,-93.6544207426,45.0500048763,20,63.111,87.2357,0.0
18199,-93.6163261836,45.0502168173,20,63.6699,87.4198,0.0
18200,-93.5782312151,45.0504160523,20,64.3903,87.666,0.0
18201,-93.5401358625,45.050602581,20,64.852,87.885,0.0
18202,-93.5020401512,45.0507764028,20,65.0515,87.9129,0.0
18203,-93.4639441063,45.0509375176,20,65.2299,87.9634,0.0
18204,-93.4258477533,45.0510859251,20,65.4242,87.9748,0.0
18205,-93.38775111730001,45.051221625,20,65.7085,87.9589,0.0
18206,-93.3496542238,45.0513446171,20,66.1043,87.9244,0.0
18207,-93.3115570979,45.0514549011,20,66.4884,87.7189,0.0
18208,-93.2734597651,45.0515524769,20,67.0056,87.6415,0.0
18209,-93.2353622507,45.0516373443,20,67.6189,87.526,0.0
18210,-93.1972645798,45.0517095031,20,68.1041,87.3922,0.0
18211,-93.1591667779,45.0517689532,20,68.5365,87.206,0.0
18212,-93.1210688703,45.0518156946,20,68.8118,87.0094,0.0
18213,-93.0829708823,45.051849727,20,68.8765,86.9361,0.0
18214,-93.0448728391,45.0518710505,20,68.7379,87.0972,0.0
18215,-93.0067747661,45.0518796651,20,68.4942,87.2362,0.0
18216,-92.96867668860001,45.0518755706,20,68.2088,87.2981,0.0
18217,-92.9305786319,45.0518587672,20,67.9166,87.2962,0.0
18218,-92.8924806213,45.0518292548,20,67.6332,87.2477,0.0
18219,-92.8543826821,45.0517870335,20,67.3655,87.1688,0.0
18220,-92.8162848397,45.0517321034,20,67.118,87.0727,0.0
18221,-92.7781871194,45.0516644646,20,66.8934,86.9696,0.0
18222,-93.7690636789,45.0762958714,20,61.333,86.7121,0.0
18223,-93.7309525664,45.0765461626,20,61.7146,86.839,0.0
18224,-93.6928409678,45.076783737,20,62.6136,87.0713,0.0
18225,-93.6547289083,45.0770085942,20,63.1326,87.2312,0.0
18226,-93.6166164135,45.0772207338,20,63.6434,87.3926,0.0
18227,-93.5785035085,45.0774201554,20,64.32,87.5541,0.0
18228,-93.54039021880001,45.0776068588,20,64.8215,87.8391,0.0
18229,-93.50227656960001,45.0777808434,20,65.0887,87.9164,0.0
18230,-93.4641625864,45.0779421092,20,65.2618,87.897,0.0
18231,-93.4260482944,45.0780906557,20,65.4909,87.9125,0.0
18232,-93.3879337191,45.0782264827,20,65.7853,87.9022,0.0
18233,-93.3498188857,45.07834959,20,66.0561,87.6965,0.0
18234,-93.3117038196,45.0784599774,20,66.4922,87.6408,0.0
18235,-93.2735885462,45.0785576445,20,66.9758,87.57,0.0
18236,-93.2354730909,45.0786425914,20,67.5638,87.4659,0.0
18237,-93.1973574788,45.0787148178,20,68.014,87.3512,0.0
18238,-93.1592417356,45.0787743236,20,68.4045,87.2135,0.0
18239,-93.1211258863,45.0788211088,20,68.6809,87.0662,0.0
18240,-93.0830099566,45.0788551731,20,68.7479,87.0254,0.0
18241,-93.0448939715,45.0788765166,20,68.6197,87.1076,0.0
18242,-93.0067779567,45.0788851392,20,68.3897,87.1981,0.0
18243,-92.9686619373,45.0788810409,20,68.1205,87.2405,0.0
18244,-92.9305459388,45.0788642217,20,67.8415,87.2335,0.0
18245,-92.8924299864,45.0788346817,20,67.5681,87.1877,0.0
18246,-92.8543141056,45.0787924209,20,67.3085,87.1154,0.0
18247,-92.8161983218,45.0787374393,20,67.0679,87.0275,0.0
18248,-92.7780826601,45.0786697371,20,66.8492,86.9329,0.0
18249,-93.7312970875,45.1035493174,20,61.7866,86.8605,0.0
18250,-93.6931675293,45.1037871144,20,62.1842,86.9902,0.0
18251,-93.6550375095,45.1040121822,20,63.1547,87.227,0.0
18252,-93.6169070535,45.1042245205,20,63.6213,87.3671,0.0
18253,-93.5787761866,45.104424129,20,64.2816,87.5126,0.0
18254,-93.5406449344,45.1046110072,20,64.6586,87.6389,0.0
18255,-93.5025133221,45.1047851549,20,65.0818,87.8675,0.0
18256,-93.4643813751,45.1049465717,20,65.2612,87.7899,0.0
18257,-93.4262491189,45.1050952573,20,65.5197,87.8121,0.0
18258,-93.3881165789,45.1052312116,20,65.7181,87.6475,0.0
18259,-93.3499837803,45.1053544342,20,66.0643,87.6141,0.0
18260,-93.3118507486,45.105464925,20,66.4688,87.5663,0.0
18261,-93.27371750930001,45.1055626836,20,66.9131,87.5052,0.0
18262,-93.2355840877,45.1056477101,20,67.4699,87.4156,0.0
18263,-93.1974505091,45.1057200042,20,67.8761,87.3242,0.0
18264,-93.1593167991,45.1057795657,20,68.2245,87.2244,0.0
18265,-93.1211829829,45.1058263947,20,68.4749,87.1216,0.0
18266,-93.0830490861,45.1058604909,20,68.5379,87.0946,0.0
18267,-93.0449151339,45.1058818544,20,68.4382,87.1281,0.0
18268,-93.0067811518,45.1058904851,20,68.2376,87.1722,0.0
18269,-92.9686471652,45.105886383,20,67.9914,87.1894,0.0
18270,-92.9305131995,45.105869548,20,67.7302,87.1716,0.0
18271,-92.89237928,45.1058399803,20,67.4706,87.1239,0.0
18272,-92.8542454322,45.1057976799,20,67.2225,87.0548,0.0
18273,-92.8161116815,45.1057426468,20,66.9915,86.9729,0.0
18274,-92.7779780533,45.1056748812,20,66.7812,86.8853,0.0
18275,-92.7398445729,45.1055943832,20,66.5927,86.7976,0.0
18276,-93.7316420956,45.130552342,20,61.8456,86.8789,0.0
18277,-93.6934945524,45.1307903617,20,62.2008,86.9915,0.0
18278,-93.6553465468,45.1310156403,20,63.1774,87.2242,0.0
18279,-93.6171981043,45.1312281775,20,63.8341,87.3471,0.0
18280,-93.5790492502,45.131427973,20,64.251,87.4766,0.0
18281,-93.54090001,45.1316150263,20,64.621,87.5885,0.0
18282,-93.5027504092,45.1317893371,20,65.0736,87.8248,0.0
18283,-93.4646004732,45.1319509051,20,65.3242,87.8268,0.0
18284,-93.4264502273,45.13209973,20,65.5425,87.7565,0.0
18285,-93.3882996971,45.1322358116,20,65.716,87.5591,0.0
18286,-93.350148908,45.1323591497,20,66.0445,87.5329,0.0
18287,-93.3119978854,45.1324697439,20,66.4167,87.4932,0.0
18288,-93.2738466547,45.1325675942,20,66.8193,87.4424,0.0
18289,-93.2356952414,45.1326527003,20,67.3432,87.3671,0.0
18290,-93.1975436709,45.1327250621,20,67.7009,87.2972,0.0
18291,-93.1593919687,45.1327846794,20,68.0033,87.2271,0.0
18292,-93.1212401602,45.1328315523,20,68.2301,87.147,0.0
18293,-93.0830882709,45.1328656804,20,68.2874,87.1241,0.0
18294,-93.0449363262,45.1328870639,20,68.2124,87.1298,0.0
18295,-93.0067843514,45.1328957027,20,68.0433,87.1405,0.0
18296,-92.9686323722,45.1328915967,20,67.8237,87.1346,0.0
18297,-92.9304804139,45.1328747461,20,67.5835,87.1048,0.0
18298,-92.8923285019,45.1328451507,20,67.3408,87.053,0.0
18299,-92.8541766617,45.1328028106,20,67.1068,86.9852,0.0
18300,-92.8160249188,45.132747726,20,66.8882,86.9078,0.0
18301,-92.77787329860001,45.1326798969,20,66.6888,86.8265,0.0
18302,-92.7397218265,45.1325993234,20,66.51,86.7458,0.0
18303,-93.6938220379,45.1577934789,20,62.2087,86.9908,0.0
18304,-93.6556560211,45.1580189686,20,62.9285,87.1929,0.0
18305,-93.6174895666,45.1582317049,20,63.5842,87.3128,0.0
18306,-93.5793226999,45.1584316874,20,64.2271,87.4465,0.0
18307,-93.5411554464,45.158618916,20,64.5888,87.546,0.0
18308,-93.5029878316,45.15879339,20,64.9176,87.6258,0.0
18309,-93.464819881,45.1589551094,20,65.1849,87.5501,0.0
18310,-93.4266516201,45.1591040738,20,65.4564,87.5643,0.0
18311,-93.3884830743,45.1592402829,20,65.7467,87.5578,0.0
18312,-93.3503142692,45.1593637364,20,65.9973,87.4519,0.0
18313,-93.3121452301,45.1594744343,20,66.3369,87.4191,0.0
18314,-93.2739759827,45.1595723762,20,66.6974,87.3773,0.0
18315,-93.2358065523,45.159657562,20,67.1893,87.3139,0.0
18316,-93.1976369645,45.1597299916,20,67.4986,87.2604,0.0
18317,-93.1594672447,45.1597896648,20,67.7565,87.2099,0.0
18318,-93.1212974184,45.1598365815,20,67.9255,87.1521,0.0
18319,-93.0831275111,45.1598707417,20,68.0143,87.1153,0.0
18320,-93.0449575484,45.1598921452,20,67.956,87.1038,0.0
18321,-93.00678755560001,45.1599007921,20,67.8137,87.0918,0.0
18322,-92.9686175583,45.1598966823,20,67.62,87.0679,0.0
18323,-92.9304475819,45.1598798158,20,67.4019,87.0272,0.0
18324,-92.892277652,45.1598501927,20,67.1781,86.9712,0.0
18325,-92.854107794,45.159807813,20,66.9607,86.904,0.0
18326,-92.8159380334,45.1597526768,20,66.757,86.8306,0.0
18327,-92.7777683957,45.1596847841,20,66.5711,86.7555,0.0
18328,-92.7395989064,45.1596041352,20,66.4047,86.6819,0.0
18329,-93.6559659331,45.1850221669,20,62.9071,87.174,0.0
18330,-93.6177814412,45.1852351025,20,63.5402,87.2837,0.0
18331,-93.5795965363,45.1854352724,20,63.9459,87.3941,0.0
18332,-93.541411244,45.1856226763,20,64.3314,87.4927,0.0
18333,-93.5032255898,45.1857973138,20,64.819,87.5756,0.0
18334,-93.4650395992,45.1859591847,20,65.1367,87.4721,0.0
18335,-93.4268532977,45.1861082886,20,65.4062,87.4832,0.0
18336,-93.3886667109,45.1862446253,20,65.6865,87.4767,0.0
18337,-93.3504798642,45.1863681945,20,65.9849,87.4552,0.0
18338,-93.3122927833,45.186478996,20,66.2318,87.3415,0.0
18339,-93.2741054936,45.1865770297,20,66.5507,87.3063,0.0
18340,-93.2359180206,45.1866622953,20,67.0127,87.2509,0.0
18341,-93.1977303899,45.1867347928,20,67.2754,87.208,0.0
18342,-93.1595426271,45.1867945219,20,67.4918,87.1684,0.0
18343,-93.1213547576,45.1868414825,20,67.6359,87.1357,0.0
18344,-93.0831668069,45.1868756747,20,67.6777,87.0815,0.0
18345,-93.0449788006,45.1868970983,20,67.6747,87.0476,0.0
18346,-93.0067907643,45.1869057532,20,67.5525,87.0201,0.0
18347,-92.9686027234,45.1869016396,20,67.3816,86.9827,0.0
18348,-92.9304147036,45.1868847573,20,67.1854,86.9336,0.0
18349,-92.8922267302,45.1868551064,20,66.9818,86.8744,0.0
18350,-92.8540388289,45.186812687,20,66.7831,86.8084,0.0
18351,-92.8158510252,45.1867574992,20,66.5969,86.7395,0.0
18352,-92.77766334450001,45.1866895429,20,66.4274,86.671,0.0
18353,-92.7394758125,45.1866088184,20,66.2762,86.6053,0.0
18354,-93.6562762835,45.2120252353,20,62.8795,87.155,0.0
18355,-93.6180737287,45.2122383704,20,63.4932,87.2563,0.0
18356,-93.5798707601,45.2124387278,20,63.8814,87.3558,0.0
18357,-93.5416674035,45.2126263072,20,64.2581,87.4466,0.0
18358,-93.5034636843,45.2128011084,20,64.5698,87.3506,0.0
18359,-93.4652596282,45.2129631308,20,65.0765,87.397,0.0
18360,-93.4270552606,45.2131123744,20,65.3383,87.4037,0.0
18361,-93.3888506073,45.2132488388,20,65.6045,87.3953,0.0
18362,-93.3506456936,45.2133725238,20,65.88,87.3738,0.0
18363,-93.3124405452,45.2134834291,20,66.2086,87.3116,0.0
18364,-93.2742351877,45.2135815547,20,66.4723,87.2719,0.0
18365,-93.2360296467,45.2136669002,20,66.7297,87.2299,0.0
18366,-93.1978239476,45.2137394655,20,67.0341,87.1363,0.0
18367,-93.1596181161,45.2137992506,20,67.2111,87.1007,0.0
18368,-93.1214121778,45.2138462552,20,67.327,87.0687,0.0
18369,-93.08320615820001,45.2138804794,20,67.3565,87.0051,0.0
18370,-93.045000083,45.2139019231,20,67.3144,86.9719,0.0
18371,-93.0067939776,45.2139105861,20,67.2598,86.9208,0.0
18372,-92.9685878676,45.2139064686,20,67.108,86.8738,0.0
18373,-92.9303817787,45.2138895705,20,66.9326,86.8189,0.0
18374,-92.8921757363,45.2138598919,20,66.7501,86.7584,0.0
18375,-92.8539697662,45.2138174328,20,66.5723,86.6952,0.0
18376,-92.8157638938,45.2137621932,20,66.4065,86.6321,0.0
18377,-92.7775581447,45.2136941733,20,66.2565,86.5716,0.0
18378,-92.7393525445,45.2136133732,20,66.1236,86.5151,0.0
18379,-93.5801453721,45.2394420537,20,63.815,87.3204,0.0
18380,-93.5419239256,45.2396298088,20,64.1827,87.4044,0.0
18381,-93.5037021159,45.2398047737,20,64.4637,87.2708,0.0
18382,-93.4654799686,45.239966948,20,64.757,87.2953,0.0
18383,-93.4272575094,45.2401163313,20,65.0406,87.3045,0.0
18384,-93.3890347639,45.2402529236,20,65.5038,87.3122,0.0
18385,-93.3508117577,45.2403767244,20,65.7545,87.2883,0.0
18386,-93.3125885163,45.2404877337,20,65.9379,87.249,0.0
18387,-93.2743650655,45.2405859511,20,66.2861,87.185,0.0
18388,-93.2361414307,45.2406713765,20,66.5004,87.1427,0.0
18389,-93.1979176377,45.2407440099,20,66.7748,87.043,0.0
18390,-93.1596937121,45.2408038509,20,66.913,87.0054,0.0
18391,-93.1214696794,45.2408508996,20,66.9995,86.969,0.0
18392,-93.0832455653,45.2408851559,20,67.0131,86.8943,0.0
18393,-93.04502139540001,45.2409066196,20,66.969,86.8516,0.0
18394,-93.0067971953,45.2409152908,20,66.8714,86.8038,0.0
18395,-92.9685729907,45.2409111694,20,66.7962,86.7362,0.0
18396,-92.9303488072,45.2408942555,20,66.6406,86.6784,0.0
18397,-92.8921246703,45.2408645491,20,66.4803,86.6191,0.0
18398,-92.8539006057,45.2408220502,20,66.326,86.561,0.0
18399,-92.8156766391,45.2407667588,20,66.1839,86.5061,0.0
18400,-92.7774527959,45.2406986752,20,66.0572,86.4556,0.0
18401,-92.739229102,45.2406177994,20,65.9463,86.4102,0.0
18402,-93.503940885,45.2668083098,20,64.35,87.1922,0.0
18403,-93.465700621,45.266970636,20,64.6338,87.2097,0.0
18404,-93.4274600446,45.2671201593,20,64.9057,87.2134,0.0
18405,-93.3892191813,45.2672568795,20,65.1685,87.2032,0.0
18406,-93.3509780569,45.2673807963,20,65.4235,87.1807,0.0
18407,-93.3127366969,45.2674919095,20,65.8295,87.1596,0.0
18408,-93.2744951271,45.267590219,20,65.9675,87.1078,0.0
18409,-93.236253373,45.2676757245,20,66.252,87.0375,0.0
18410,-93.1980114605,45.2677484258,20,66.4902,86.9886,0.0
18411,-93.159769415,45.2678083229,20,66.5942,86.881,0.0
18412,-93.1215272624,45.2678554157,20,66.6487,86.8355,0.0
18413,-93.0832850281,45.2678897041,20,66.6418,86.7474,0.0
18414,-93.045042738,45.2679111879,20,66.5899,86.6944,0.0
18415,-93.0068004177,45.2679198672,20,66.4963,86.6383,0.0
18416,-92.9685580928,45.267915742,20,66.3743,86.5803,0.0
18417,-92.930315789,45.2678988122,20,66.3053,86.5071,0.0
18418,-92.892073532,45.267869078,20,66.1691,86.4522,0.0
18419,-92.8538313473,45.2678265392,20,66.0416,86.4025,0.0
18420,-92.8155892608,45.2677711961,20,65.9275,86.3588,0.0
18421,-92.777347298,45.2677030487,20,65.8284,86.3214,0.0
18422,-92.7391054847,45.2676220972,20,65.7438,86.2897,0.0
18423,-93.5041799922,45.2938117167,20,64.2296,87.1143,0.0
18424,-93.4659215859,45.2939741949,20,64.5014,87.124,0.0
18425,-93.4276628665,45.2941238583,20,64.759,87.1207,0.0
18426,-93.3894038599,45.2942607066,20,65.0029,87.1041,0.0
18427,-93.3511445916,45.2943847395,20,65.2331,87.0751,0.0
18428,-93.3128850873,45.2944959568,20,65.4478,87.0355,0.0
18429,-93.2746253729,45.2945943583,20,65.7337,86.9933,0.0
18430,-93.2363654739,45.2946799439,20,65.8797,86.9345,0.0
18431,-93.1981054161,45.2947527134,20,66.1822,86.8517,0.0
